values,indic_de,unit,geo,time
26.0,PC_Y25_44,PC,IE052,2019
27.3,PC_Y25_44,PC,IE053,2019
33.3,PC_Y25_44,PC,IE061,2019
27.6,PC_Y25_44,PC,IE062,2019
27.0,PC_Y25_44,PC,IE063,2019
30.1,PC_Y25_44,PC,IS001,2019
27.6,PC_Y25_44,PC,IS002,2019
23.1,PC_Y25_44,PC,ITC11,2019
21.8,PC_Y25_44,PC,ITC12,2019
20.6,PC_Y25_44,PC,ITC13,2019
21.3,PC_Y25_44,PC,ITC14,2019
23.6,PC_Y25_44,PC,ITC15,2019
23.3,PC_Y25_44,PC,ITC16,2019
22.2,PC_Y25_44,PC,ITC17,2019
21.7,PC_Y25_44,PC,ITC18,2019
22.6,PC_Y25_44,PC,ITC20,2019
21.3,PC_Y25_44,PC,ITC31,2019
20.2,PC_Y25_44,PC,ITC32,2019
20.7,PC_Y25_44,PC,ITC33,2019
21.8,PC_Y25_44,PC,ITC34,2019
23.7,PC_Y25_44,PC,ITC41,2019
24.0,PC_Y25_44,PC,ITC42,2019
23.1,PC_Y25_44,PC,ITC43,2019
22.9,PC_Y25_44,PC,ITC44,2019
24.4,PC_Y25_44,PC,ITC46,2019
24.7,PC_Y25_44,PC,ITC47,2019
23.8,PC_Y25_44,PC,ITC48,2019
24.9,PC_Y25_44,PC,ITC49,2019
23.7,PC_Y25_44,PC,ITC4A,2019
24.1,PC_Y25_44,PC,ITC4B,2019
25.1,PC_Y25_44,PC,ITC4C,2019
23.9,PC_Y25_44,PC,ITC4D,2019
25.0,PC_Y25_44,PC,ITF11,2019
24.8,PC_Y25_44,PC,ITF12,2019
24.0,PC_Y25_44,PC,ITF13,2019
24.2,PC_Y25_44,PC,ITF14,2019
24.8,PC_Y25_44,PC,ITF21,2019
24.2,PC_Y25_44,PC,ITF22,2019
27.1,PC_Y25_44,PC,ITF31,2019
25.0,PC_Y25_44,PC,ITF32,2019
26.4,PC_Y25_44,PC,ITF33,2019
25.4,PC_Y25_44,PC,ITF34,2019
25.8,PC_Y25_44,PC,ITF35,2019
24.9,PC_Y25_44,PC,ITF43,2019
25.1,PC_Y25_44,PC,ITF44,2019
24.6,PC_Y25_44,PC,ITF45,2019
25.1,PC_Y25_44,PC,ITF46,2019
25.3,PC_Y25_44,PC,ITF47,2019
25.7,PC_Y25_44,PC,ITF48,2019
24.6,PC_Y25_44,PC,ITF51,2019
25.4,PC_Y25_44,PC,ITF52,2019
25.8,PC_Y25_44,PC,ITF61,2019
26.9,PC_Y25_44,PC,ITF62,2019
25.6,PC_Y25_44,PC,ITF63,2019
25.4,PC_Y25_44,PC,ITF64,2019
26.0,PC_Y25_44,PC,ITF65,2019
24.6,PC_Y25_44,PC,ITG11,2019
25.5,PC_Y25_44,PC,ITG12,2019
24.7,PC_Y25_44,PC,ITG13,2019
24.7,PC_Y25_44,PC,ITG14,2019
25.0,PC_Y25_44,PC,ITG15,2019
24.4,PC_Y25_44,PC,ITG16,2019
26.1,PC_Y25_44,PC,ITG17,2019
26.8,PC_Y25_44,PC,ITG18,2019
25.8,PC_Y25_44,PC,ITG19,2019
24.4,PC_Y25_44,PC,ITG25,2019
23.5,PC_Y25_44,PC,ITG26,2019
25.1,PC_Y25_44,PC,ITG27,2019
23.6,PC_Y25_44,PC,ITG28,2019
26.4,PC_Y25_44,PC,ITG29,2019
23.9,PC_Y25_44,PC,ITG2A,2019
24.1,PC_Y25_44,PC,ITG2B,2019
23.8,PC_Y25_44,PC,ITG2C,2019
24.5,PC_Y25_44,PC,ITH10,2019
23.7,PC_Y25_44,PC,ITH20,2019
24.7,PC_Y25_44,PC,ITH31,2019
23.6,PC_Y25_44,PC,ITH32,2019
21.5,PC_Y25_44,PC,ITH33,2019
23.5,PC_Y25_44,PC,ITH34,2019
22.5,PC_Y25_44,PC,ITH35,2019
23.9,PC_Y25_44,PC,ITH36,2019
22.7,PC_Y25_44,PC,ITH37,2019
23.8,PC_Y25_44,PC,ITH41,2019
22.2,PC_Y25_44,PC,ITH42,2019
21.6,PC_Y25_44,PC,ITH43,2019
21.7,PC_Y25_44,PC,ITH44,2019
23.4,PC_Y25_44,PC,ITH51,2019
25.1,PC_Y25_44,PC,ITH52,2019
24.7,PC_Y25_44,PC,ITH53,2019
24.3,PC_Y25_44,PC,ITH54,2019
24.2,PC_Y25_44,PC,ITH55,2019
21.6,PC_Y25_44,PC,ITH56,2019
22.6,PC_Y25_44,PC,ITH57,2019
23.6,PC_Y25_44,PC,ITH58,2019
24.2,PC_Y25_44,PC,ITH59,2019
22.3,PC_Y25_44,PC,ITI11,2019
22.4,PC_Y25_44,PC,ITI12,2019
23.3,PC_Y25_44,PC,ITI13,2019
23.2,PC_Y25_44,PC,ITI14,2019
25.0,PC_Y25_44,PC,ITI15,2019
22.0,PC_Y25_44,PC,ITI16,2019
24.4,PC_Y25_44,PC,ITI17,2019
23.6,PC_Y25_44,PC,ITI18,2019
23.3,PC_Y25_44,PC,ITI19,2019
22.0,PC_Y25_44,PC,ITI1A,2019
23.8,PC_Y25_44,PC,ITI21,2019
22.4,PC_Y25_44,PC,ITI22,2019
23.6,PC_Y25_44,PC,ITI31,2019
23.5,PC_Y25_44,PC,ITI32,2019
24.0,PC_Y25_44,PC,ITI33,2019
23.4,PC_Y25_44,PC,ITI34,2019
23.7,PC_Y25_44,PC,ITI35,2019
24.6,PC_Y25_44,PC,ITI41,2019
23.7,PC_Y25_44,PC,ITI42,2019
25.0,PC_Y25_44,PC,ITI43,2019
26.0,PC_Y25_44,PC,ITI44,2019
25.5,PC_Y25_44,PC,ITI45,2019
25.4,PC_Y25_44,PC,LI000,2019
31.3,PC_Y25_44,PC,LT011,2019
20.8,PC_Y25_44,PC,LT021,2019
26.4,PC_Y25_44,PC,LT022,2019
25.3,PC_Y25_44,PC,LT023,2019
21.6,PC_Y25_44,PC,LT024,2019
20.1,PC_Y25_44,PC,LT025,2019
22.1,PC_Y25_44,PC,LT026,2019
20.6,PC_Y25_44,PC,LT027,2019
21.4,PC_Y25_44,PC,LT028,2019
19.4,PC_Y25_44,PC,LT029,2019
30.7,PC_Y25_44,PC,LU000,2019
24.7,PC_Y25_44,PC,LV003,2019
23.6,PC_Y25_44,PC,LV005,2019
29.3,PC_Y25_44,PC,LV006,2019
28.2,PC_Y25_44,PC,LV007,2019
24.8,PC_Y25_44,PC,LV008,2019
26.2,PC_Y25_44,PC,LV009,2019
27.7,PC_Y25_44,PC,ME000,2019
29.1,PC_Y25_44,PC,MK001,2019
29.4,PC_Y25_44,PC,MK002,2019
32.9,PC_Y25_44,PC,MK003,2019
29.6,PC_Y25_44,PC,MK004,2019
28.9,PC_Y25_44,PC,MK005,2019
33.7,PC_Y25_44,PC,MK006,2019
30.3,PC_Y25_44,PC,MK007,2019
29.5,PC_Y25_44,PC,MK008,2019
32.8,PC_Y25_44,PC,MT001,2019
27.4,PC_Y25_44,PC,MT002,2019
20.0,PC_Y25_44,PC,NL111,2019
19.8,PC_Y25_44,PC,NL112,2019
25.9,PC_Y25_44,PC,NL113,2019
22.8,PC_Y25_44,PC,NL124,2019
20.4,PC_Y25_44,PC,NL125,2019
21.4,PC_Y25_44,PC,NL126,2019
20.1,PC_Y25_44,PC,NL131,2019
20.5,PC_Y25_44,PC,NL132,2019
21.6,PC_Y25_44,PC,NL133,2019
24.6,PC_Y25_44,PC,NL211,2019
23.5,PC_Y25_44,PC,NL212,2019
23.0,PC_Y25_44,PC,NL213,2019
22.9,PC_Y25_44,PC,NL221,2019
22.4,PC_Y25_44,PC,NL224,2019
19.7,PC_Y25_44,PC,NL225,2019
24.3,PC_Y25_44,PC,NL226,2019
26.2,PC_Y25_44,PC,NL230,2019
26.5,PC_Y25_44,PC,NL310,2019
22.2,PC_Y25_44,PC,NL321,2019
22.4,PC_Y25_44,PC,NL323,2019
25.7,PC_Y25_44,PC,NL324,2019
25.0,PC_Y25_44,PC,NL325,2019
22.3,PC_Y25_44,PC,NL327,2019
23.0,PC_Y25_44,PC,NL328,2019
31.4,PC_Y25_44,PC,NL329,2019
27.8,PC_Y25_44,PC,NL332,2019
26.0,PC_Y25_44,PC,NL333,2019
24.6,PC_Y25_44,PC,NL337,2019
24.0,PC_Y25_44,PC,NL33A,2019
23.7,PC_Y25_44,PC,NL33B,2019
26.5,PC_Y25_44,PC,NL33C,2019
20.7,PC_Y25_44,PC,NL341,2019
21.7,PC_Y25_44,PC,NL342,2019
23.3,PC_Y25_44,PC,NL411,2019
24.5,PC_Y25_44,PC,NL412,2019
23.1,PC_Y25_44,PC,NL413,2019
24.7,PC_Y25_44,PC,NL414,2019
21.9,PC_Y25_44,PC,NL421,2019
21.6,PC_Y25_44,PC,NL422,2019
21.7,PC_Y25_44,PC,NL423,2019
37.1,PC_Y25_44,PC,NO011,2019
26.0,PC_Y25_44,PC,NO012,2019
22.7,PC_Y25_44,PC,NO021,2019
22.8,PC_Y25_44,PC,NO022,2019
24.4,PC_Y25_44,PC,NO031,2019
25.7,PC_Y25_44,PC,NO032,2019
24.4,PC_Y25_44,PC,NO033,2019
23.3,PC_Y25_44,PC,NO034,2019
24.7,PC_Y25_44,PC,NO041,2019
25.7,PC_Y25_44,PC,NO042,2019
27.9,PC_Y25_44,PC,NO043,2019
27.7,PC_Y25_44,PC,NO051,2019
22.7,PC_Y25_44,PC,NO052,2019
24.5,PC_Y25_44,PC,NO053,2019
26.6,PC_Y25_44,PC,NO060,2019
,PC_Y25_44,PC,NO061,2019
,PC_Y25_44,PC,NO062,2019
23.7,PC_Y25_44,PC,NO071,2019
26.2,PC_Y25_44,PC,NO072,2019
25.0,PC_Y25_44,PC,NO073,2019
33.6,PC_Y25_44,PC,PL213,2019
31.1,PC_Y25_44,PC,PL214,2019
30.2,PC_Y25_44,PC,PL217,2019
30.0,PC_Y25_44,PC,PL218,2019
30.0,PC_Y25_44,PC,PL219,2019
30.0,PC_Y25_44,PC,PL21A,2019
29.1,PC_Y25_44,PC,PL224,2019
29.9,PC_Y25_44,PC,PL225,2019
30.1,PC_Y25_44,PC,PL227,2019
29.9,PC_Y25_44,PC,PL228,2019
29.8,PC_Y25_44,PC,PL229,2019
30.0,PC_Y25_44,PC,PL22A,2019
29.7,PC_Y25_44,PC,PL22B,2019
31.1,PC_Y25_44,PC,PL22C,2019
30.4,PC_Y25_44,PC,PL411,2019
30.2,PC_Y25_44,PC,PL414,2019
33.2,PC_Y25_44,PC,PL415,2019
30.0,PC_Y25_44,PC,PL416,2019
30.7,PC_Y25_44,PC,PL417,2019
32.6,PC_Y25_44,PC,PL418,2019
31.3,PC_Y25_44,PC,PL424,2019
29.7,PC_Y25_44,PC,PL426,2019
29.4,PC_Y25_44,PC,PL427,2019
30.4,PC_Y25_44,PC,PL428,2019
30.7,PC_Y25_44,PC,PL431,2019
30.7,PC_Y25_44,PC,PL432,2019
34.4,PC_Y25_44,PC,PL514,2019
29.6,PC_Y25_44,PC,PL515,2019
30.1,PC_Y25_44,PC,PL516,2019
29.4,PC_Y25_44,PC,PL517,2019
31.7,PC_Y25_44,PC,PL518,2019
29.7,PC_Y25_44,PC,PL523,2019
29.7,PC_Y25_44,PC,PL524,2019
31.2,PC_Y25_44,PC,PL613,2019
29.7,PC_Y25_44,PC,PL616,2019
30.0,PC_Y25_44,PC,PL617,2019
29.7,PC_Y25_44,PC,PL618,2019
29.1,PC_Y25_44,PC,PL619,2019
29.9,PC_Y25_44,PC,PL621,2019
30.9,PC_Y25_44,PC,PL622,2019
30.1,PC_Y25_44,PC,PL623,2019
31.5,PC_Y25_44,PC,PL633,2019
31.5,PC_Y25_44,PC,PL634,2019
29.9,PC_Y25_44,PC,PL636,2019
29.5,PC_Y25_44,PC,PL637,2019
30.5,PC_Y25_44,PC,PL638,2019
29.7,PC_Y25_44,PC,PL711,2019
29.3,PC_Y25_44,PC,PL712,2019
29.5,PC_Y25_44,PC,PL713,2019
29.2,PC_Y25_44,PC,PL714,2019
28.8,PC_Y25_44,PC,PL715,2019
29.7,PC_Y25_44,PC,PL721,2019
29.0,PC_Y25_44,PC,PL722,2019
29.4,PC_Y25_44,PC,PL811,2019
29.3,PC_Y25_44,PC,PL812,2019
31.2,PC_Y25_44,PC,PL814,2019
28.9,PC_Y25_44,PC,PL815,2019
29.9,PC_Y25_44,PC,PL821,2019
30.2,PC_Y25_44,PC,PL822,2019
31.7,PC_Y25_44,PC,PL823,2019
30.4,PC_Y25_44,PC,PL824,2019
31.2,PC_Y25_44,PC,PL841,2019
28.3,PC_Y25_44,PC,PL842,2019
29.1,PC_Y25_44,PC,PL843,2019
33.2,PC_Y25_44,PC,PL911,2019
31.3,PC_Y25_44,PC,PL912,2019
30.6,PC_Y25_44,PC,PL913,2019
29.8,PC_Y25_44,PC,PL921,2019
29.3,PC_Y25_44,PC,PL922,2019
29.6,PC_Y25_44,PC,PL923,2019
29.4,PC_Y25_44,PC,PL924,2019
29.7,PC_Y25_44,PC,PL925,2019
29.9,PC_Y25_44,PC,PL926,2019
24.6,PC_Y25_44,PC,PT111,2019
27.6,PC_Y25_44,PC,PT112,2019
26.3,PC_Y25_44,PC,PT119,2019
25.5,PC_Y25_44,PC,PT11A,2019
21.7,PC_Y25_44,PC,PT11B,2019
26.6,PC_Y25_44,PC,PT11C,2019
23.9,PC_Y25_44,PC,PT11D,2019
22.2,PC_Y25_44,PC,PT11E,2019
25.6,PC_Y25_44,PC,PT150,2019
25.8,PC_Y25_44,PC,PT16B,2019
25.4,PC_Y25_44,PC,PT16D,2019
23.8,PC_Y25_44,PC,PT16E,2019
25.1,PC_Y25_44,PC,PT16F,2019
24.3,PC_Y25_44,PC,PT16G,2019
22.6,PC_Y25_44,PC,PT16H,2019
23.4,PC_Y25_44,PC,PT16I,2019
21.8,PC_Y25_44,PC,PT16J,2019
25.6,PC_Y25_44,PC,PT170,2019
24.7,PC_Y25_44,PC,PT181,2019
23.7,PC_Y25_44,PC,PT184,2019
24.4,PC_Y25_44,PC,PT185,2019
22.9,PC_Y25_44,PC,PT186,2019
23.5,PC_Y25_44,PC,PT187,2019
30.2,PC_Y25_44,PC,PT200,2019
28.0,PC_Y25_44,PC,PT300,2019
28.7,PC_Y25_44,PC,RO111,2019
25.7,PC_Y25_44,PC,RO112,2019
34.3,PC_Y25_44,PC,RO113,2019
28.1,PC_Y25_44,PC,RO114,2019
28.3,PC_Y25_44,PC,RO115,2019
24.0,PC_Y25_44,PC,RO116,2019
25.1,PC_Y25_44,PC,RO121,2019
29.2,PC_Y25_44,PC,RO122,2019
27.4,PC_Y25_44,PC,RO123,2019
28.0,PC_Y25_44,PC,RO124,2019
27.1,PC_Y25_44,PC,RO125,2019
29.6,PC_Y25_44,PC,RO126,2019
24.2,PC_Y25_44,PC,RO211,2019
24.2,PC_Y25_44,PC,RO212,2019
30.8,PC_Y25_44,PC,RO213,2019
23.0,PC_Y25_44,PC,RO214,2019
25.1,PC_Y25_44,PC,RO215,2019
22.0,PC_Y25_44,PC,RO216,2019
23.9,PC_Y25_44,PC,RO221,2019
23.3,PC_Y25_44,PC,RO222,2019
28.7,PC_Y25_44,PC,RO223,2019
25.7,PC_Y25_44,PC,RO224,2019
24.0,PC_Y25_44,PC,RO225,2019
23.6,PC_Y25_44,PC,RO226,2019
26.6,PC_Y25_44,PC,RO311,2019
24.4,PC_Y25_44,PC,RO312,2019
27.9,PC_Y25_44,PC,RO313,2019
26.0,PC_Y25_44,PC,RO314,2019
23.5,PC_Y25_44,PC,RO315,2019
26.0,PC_Y25_44,PC,RO316,2019
21.3,PC_Y25_44,PC,RO317,2019
35.7,PC_Y25_44,PC,RO321,2019
34.5,PC_Y25_44,PC,RO322,2019
27.8,PC_Y25_44,PC,RO411,2019
25.9,PC_Y25_44,PC,RO412,2019
24.4,PC_Y25_44,PC,RO413,2019
24.2,PC_Y25_44,PC,RO414,2019
23.2,PC_Y25_44,PC,RO415,2019
27.7,PC_Y25_44,PC,RO421,2019
25.0,PC_Y25_44,PC,RO422,2019
23.7,PC_Y25_44,PC,RO423,2019
34.5,PC_Y25_44,PC,RO424,2019
29.7,PC_Y25_44,PC,RS110,2019
25.4,PC_Y25_44,PC,RS121,2019
26.5,PC_Y25_44,PC,RS122,2019
29.5,PC_Y25_44,PC,RS123,2019
25.8,PC_Y25_44,PC,RS124,2019
27.4,PC_Y25_44,PC,RS125,2019
25.7,PC_Y25_44,PC,RS126,2019
26.4,PC_Y25_44,PC,RS127,2019
24.2,PC_Y25_44,PC,RS211,2019
25.0,PC_Y25_44,PC,RS212,2019
25.2,PC_Y25_44,PC,RS213,2019
24.8,PC_Y25_44,PC,RS214,2019
24.8,PC_Y25_44,PC,RS215,2019
24.5,PC_Y25_44,PC,RS216,2019
26.9,PC_Y25_44,PC,RS217,2019
26.9,PC_Y25_44,PC,RS218,2019
23.7,PC_Y25_44,PC,RS221,2019
24.6,PC_Y25_44,PC,RS222,2019
22.9,PC_Y25_44,PC,RS223,2019
25.4,PC_Y25_44,PC,RS224,2019
27.0,PC_Y25_44,PC,RS225,2019
23.7,PC_Y25_44,PC,RS226,2019
25.9,PC_Y25_44,PC,RS227,2019
28.0,PC_Y25_44,PC,RS228,2019
23.9,PC_Y25_44,PC,RS229,2019
30.2,PC_Y25_44,PC,SE110,2019
27.5,PC_Y25_44,PC,SE121,2019
23.5,PC_Y25_44,PC,SE122,2019
25.7,PC_Y25_44,PC,SE123,2019
24.9,PC_Y25_44,PC,SE124,2019
24.6,PC_Y25_44,PC,SE125,2019
24.7,PC_Y25_44,PC,SE211,2019
25.1,PC_Y25_44,PC,SE212,2019
22.7,PC_Y25_44,PC,SE213,2019
21.9,PC_Y25_44,PC,SE214,2019
23.3,PC_Y25_44,PC,SE221,2019
26.8,PC_Y25_44,PC,SE224,2019
23.7,PC_Y25_44,PC,SE231,2019
27.1,PC_Y25_44,PC,SE232,2019
23.2,PC_Y25_44,PC,SE311,2019
22.9,PC_Y25_44,PC,SE312,2019
23.0,PC_Y25_44,PC,SE313,2019
23.0,PC_Y25_44,PC,SE321,2019
24.0,PC_Y25_44,PC,SE322,2019
26.1,PC_Y25_44,PC,SE331,2019
23.3,PC_Y25_44,PC,SE332,2019
25.9,PC_Y25_44,PC,SI031,2019
26.6,PC_Y25_44,PC,SI032,2019
26.0,PC_Y25_44,PC,SI033,2019
27.3,PC_Y25_44,PC,SI034,2019
26.2,PC_Y25_44,PC,SI035,2019
26.3,PC_Y25_44,PC,SI036,2019
27.5,PC_Y25_44,PC,SI037,2019
26.8,PC_Y25_44,PC,SI038,2019
28.1,PC_Y25_44,PC,SI041,2019
26.8,PC_Y25_44,PC,SI042,2019
25.8,PC_Y25_44,PC,SI043,2019
27.0,PC_Y25_44,PC,SI044,2019
33.7,PC_Y25_44,PC,SK010,2019
31.7,PC_Y25_44,PC,SK021,2019
30.8,PC_Y25_44,PC,SK022,2019
30.6,PC_Y25_44,PC,SK023,2019
31.2,PC_Y25_44,PC,SK031,2019
30.3,PC_Y25_44,PC,SK032,2019
30.4,PC_Y25_44,PC,SK041,2019
30.5,PC_Y25_44,PC,SK042,2019
35.0,PC_Y25_44,PC,TR100,2019
33.4,PC_Y25_44,PC,TR211,2019
27.5,PC_Y25_44,PC,TR212,2019
29.3,PC_Y25_44,PC,TR213,2019
27.4,PC_Y25_44,PC,TR221,2019
27.8,PC_Y25_44,PC,TR222,2019
31.7,PC_Y25_44,PC,TR310,2019
28.3,PC_Y25_44,PC,TR321,2019
30.4,PC_Y25_44,PC,TR322,2019
30.4,PC_Y25_44,PC,TR323,2019
29.7,PC_Y25_44,PC,TR331,2019
28.0,PC_Y25_44,PC,TR332,2019
29.0,PC_Y25_44,PC,TR333,2019
28.9,PC_Y25_44,PC,TR334,2019
32.0,PC_Y25_44,PC,TR411,2019
30.5,PC_Y25_44,PC,TR412,2019
29.8,PC_Y25_44,PC,TR413,2019
33.8,PC_Y25_44,PC,TR421,2019
30.2,PC_Y25_44,PC,TR422,2019
30.1,PC_Y25_44,PC,TR423,2019
28.4,PC_Y25_44,PC,TR424,2019
29.0,PC_Y25_44,PC,TR425,2019
32.4,PC_Y25_44,PC,TR510,2019
28.6,PC_Y25_44,PC,TR521,2019
28.5,PC_Y25_44,PC,TR522,2019
32.5,PC_Y25_44,PC,TR611,2019
27.2,PC_Y25_44,PC,TR612,2019
26.5,PC_Y25_44,PC,TR613,2019
30.0,PC_Y25_44,PC,TR621,2019
29.5,PC_Y25_44,PC,TR622,2019
28.5,PC_Y25_44,PC,TR631,2019
28.7,PC_Y25_44,PC,TR632,2019
28.2,PC_Y25_44,PC,TR633,2019
26.9,PC_Y25_44,PC,TR711,2019
29.1,PC_Y25_44,PC,TR712,2019
27.5,PC_Y25_44,PC,TR713,2019
28.2,PC_Y25_44,PC,TR714,2019
27.4,PC_Y25_44,PC,TR715,2019
30.1,PC_Y25_44,PC,TR721,2019
27.0,PC_Y25_44,PC,TR722,2019
26.6,PC_Y25_44,PC,TR723,2019
29.3,PC_Y25_44,PC,TR811,2019
26.7,PC_Y25_44,PC,TR812,2019
28.1,PC_Y25_44,PC,TR813,2019
25.9,PC_Y25_44,PC,TR821,2019
26.0,PC_Y25_44,PC,TR822,2019
25.2,PC_Y25_44,PC,TR823,2019
28.6,PC_Y25_44,PC,TR831,2019
26.4,PC_Y25_44,PC,TR832,2019
26.9,PC_Y25_44,PC,TR833,2019
27.7,PC_Y25_44,PC,TR834,2019
28.1,PC_Y25_44,PC,TR901,2019
27.1,PC_Y25_44,PC,TR902,2019
25.4,PC_Y25_44,PC,TR903,2019
27.7,PC_Y25_44,PC,TR904,2019
26.5,PC_Y25_44,PC,TR905,2019
27.9,PC_Y25_44,PC,TR906,2019
27.7,PC_Y25_44,PC,TRA11,2019
27.9,PC_Y25_44,PC,TRA12,2019
26.3,PC_Y25_44,PC,TRA13,2019
25.9,PC_Y25_44,PC,TRA21,2019
27.6,PC_Y25_44,PC,TRA22,2019
28.0,PC_Y25_44,PC,TRA23,2019
27.5,PC_Y25_44,PC,TRA24,2019
29.0,PC_Y25_44,PC,TRB11,2019
29.2,PC_Y25_44,PC,TRB12,2019
31.0,PC_Y25_44,PC,TRB13,2019
32.4,PC_Y25_44,PC,TRB14,2019
28.0,PC_Y25_44,PC,TRB21,2019
26.5,PC_Y25_44,PC,TRB22,2019
27.8,PC_Y25_44,PC,TRB23,2019
31.8,PC_Y25_44,PC,TRB24,2019
29.2,PC_Y25_44,PC,TRC11,2019
28.5,PC_Y25_44,PC,TRC12,2019
27.0,PC_Y25_44,PC,TRC13,2019
25.7,PC_Y25_44,PC,TRC21,2019
29.4,PC_Y25_44,PC,TRC22,2019
27.9,PC_Y25_44,PC,TRC31,2019
28.4,PC_Y25_44,PC,TRC32,2019
27.4,PC_Y25_44,PC,TRC33,2019
26.4,PC_Y25_44,PC,TRC34,2019
24.9,PC_Y25_44,PC,UKC11,2019
23.9,PC_Y25_44,PC,UKC12,2019
24.2,PC_Y25_44,PC,UKC13,2019
23.1,PC_Y25_44,PC,UKC14,2019
21.3,PC_Y25_44,PC,UKC21,2019
26.1,PC_Y25_44,PC,UKC22,2019
24.8,PC_Y25_44,PC,UKC23,2019
21.8,PC_Y25_44,PC,UKD11,2019
20.5,PC_Y25_44,PC,UKD12,2019
34.3,PC_Y25_44,PC,UKD33,2019
28.6,PC_Y25_44,PC,UKD34,2019
25.2,PC_Y25_44,PC,UKD35,2019
25.3,PC_Y25_44,PC,UKD36,2019
25.8,PC_Y25_44,PC,UKD37,2019
26.6,PC_Y25_44,PC,UKD41,2019
23.1,PC_Y25_44,PC,UKD42,2019
21.2,PC_Y25_44,PC,UKD44,2019
23.2,PC_Y25_44,PC,UKD45,2019
25.0,PC_Y25_44,PC,UKD46,2019
22.7,PC_Y25_44,PC,UKD47,2019
25.4,PC_Y25_44,PC,UKD61,2019
21.8,PC_Y25_44,PC,UKD62,2019
22.8,PC_Y25_44,PC,UKD63,2019
24.7,PC_Y25_44,PC,UKD71,2019
29.5,PC_Y25_44,PC,UKD72,2019
21.9,PC_Y25_44,PC,UKD73,2019
23.0,PC_Y25_44,PC,UKD74,2019
28.6,PC_Y25_44,PC,UKE11,2019
19.8,PC_Y25_44,PC,UKE12,2019
23.8,PC_Y25_44,PC,UKE13,2019
25.6,PC_Y25_44,PC,UKE21,2019
21.0,PC_Y25_44,PC,UKE22,2019
24.9,PC_Y25_44,PC,UKE31,2019
26.9,PC_Y25_44,PC,UKE32,2019
26.3,PC_Y25_44,PC,UKE41,2019
27.4,PC_Y25_44,PC,UKE42,2019
25.0,PC_Y25_44,PC,UKE44,2019
25.3,PC_Y25_44,PC,UKE45,2019
26.7,PC_Y25_44,PC,UKF11,2019
23.1,PC_Y25_44,PC,UKF12,2019
22.9,PC_Y25_44,PC,UKF13,2019
28.0,PC_Y25_44,PC,UKF14,2019
23.7,PC_Y25_44,PC,UKF15,2019
24.4,PC_Y25_44,PC,UKF16,2019
29.1,PC_Y25_44,PC,UKF21,2019
23.1,PC_Y25_44,PC,UKF22,2019
25.4,PC_Y25_44,PC,UKF24,2019
24.8,PC_Y25_44,PC,UKF25,2019
22.0,PC_Y25_44,PC,UKF30,2019
22.3,PC_Y25_44,PC,UKG11,2019
22.8,PC_Y25_44,PC,UKG12,2019
24.1,PC_Y25_44,PC,UKG13,2019
25.2,PC_Y25_44,PC,UKG21,2019
21.3,PC_Y25_44,PC,UKG22,2019
26.3,PC_Y25_44,PC,UKG23,2019
23.3,PC_Y25_44,PC,UKG24,2019
28.4,PC_Y25_44,PC,UKG31,2019
23.1,PC_Y25_44,PC,UKG32,2019
30.1,PC_Y25_44,PC,UKG33,2019
24.2,PC_Y25_44,PC,UKG36,2019
27.8,PC_Y25_44,PC,UKG37,2019
25.6,PC_Y25_44,PC,UKG38,2019
27.0,PC_Y25_44,PC,UKG39,2019
29.2,PC_Y25_44,PC,UKH11,2019
25.1,PC_Y25_44,PC,UKH12,2019
22.8,PC_Y25_44,PC,UKH14,2019
24.5,PC_Y25_44,PC,UKH15,2019
19.7,PC_Y25_44,PC,UKH16,2019
21.9,PC_Y25_44,PC,UKH17,2019
30.7,PC_Y25_44,PC,UKH21,2019
26.8,PC_Y25_44,PC,UKH23,2019
25.5,PC_Y25_44,PC,UKH24,2019
26.4,PC_Y25_44,PC,UKH25,2019
25.6,PC_Y25_44,PC,UKH31,2019
28.9,PC_Y25_44,PC,UKH32,2019
23.5,PC_Y25_44,PC,UKH34,2019
25.1,PC_Y25_44,PC,UKH35,2019
24.3,PC_Y25_44,PC,UKH36,2019
24.2,PC_Y25_44,PC,UKH37,2019
36.0,PC_Y25_44,PC,UKI31,2019
37.3,PC_Y25_44,PC,UKI32,2019
35.4,PC_Y25_44,PC,UKI33,2019
43.7,PC_Y25_44,PC,UKI34,2019
40.7,PC_Y25_44,PC,UKI41,2019
44.1,PC_Y25_44,PC,UKI42,2019
38.8,PC_Y25_44,PC,UKI43,2019
38.6,PC_Y25_44,PC,UKI44,2019
43.4,PC_Y25_44,PC,UKI45,2019
31.4,PC_Y25_44,PC,UKI51,2019
29.0,PC_Y25_44,PC,UKI52,2019
33.4,PC_Y25_44,PC,UKI53,2019
29.6,PC_Y25_44,PC,UKI54,2019
27.7,PC_Y25_44,PC,UKI61,2019
29.3,PC_Y25_44,PC,UKI62,2019
31.5,PC_Y25_44,PC,UKI63,2019
31.0,PC_Y25_44,PC,UKI71,2019
32.3,PC_Y25_44,PC,UKI72,2019
31.6,PC_Y25_44,PC,UKI73,2019
29.9,PC_Y25_44,PC,UKI74,2019
31.3,PC_Y25_44,PC,UKI75,2019
27.5,PC_Y25_44,PC,UKJ11,2019
29.5,PC_Y25_44,PC,UKJ12,2019
24.2,PC_Y25_44,PC,UKJ13,2019
